14938,http://xj.sina.com.cn/news/b/2018-08-13/detail-ihhqtawy1246259.shtml?from=bj_cnxh,花粉症 百度,0,0.63357365,1
14930,http://history.people.com.cn/yangsheng/n/2014/0408/c375420-24847331.html,花粉症 百度,0,0.6091685,1
14931,https://lvyou.baidu.com/jiangzhidao/,花粉症 百度,0,0.7400917,1
14929,https://jingyan.baidu.com/article/e75057f28f5ba3ebc81a8948.html,花粉症 百度,0,0.7628759,1
14924,http://zhidao.baidu.com/question/61926384.html,花粉症 百度,0,0.70181143,1
14934,https://yixue.baidu.com/medweb/drug/manual/id/81b3283d4831142683fad9ff00127af2,花粉症 百度,0,0.8405511,1
9703,http://www.mrsacupcakes-cookies.com/entry2.html,花粉症 ごぼう茶,43,0.9827398,25
9700,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q1085204030,花粉症 ごぼう茶,43,0.4956732,25
9702,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q10157620120,花粉症 ごぼう茶,43,0.88795424,25
9711,http://www.eonet.ne.jp/~k-taxonomy/season-infomation5.html,花粉症 ごぼう茶,43,0.6145161,25
9704,https://rika0121.exblog.jp/23584286/,花粉症 ごぼう茶,41,0.31223968,25
9719,http://www.tea-kourakuen.jp/ori-kenban.html,花粉症 ごぼう茶,41,0.4637621,25
9710,https://www.47club.jp/03M-000045kfk/,花粉症 ごぼう茶,41,0.36280105,25
14732,https://www.asahi.com/shimbun/nie/tamate/kiji/20131106.html,花粉症 尿の色,11,0.35054302,2
14735,https://www.m3.com/open/clinical/news/article/519853/,花粉症 尿の色,11,0.4228321,2
14723,https://www.lab.toho-u.ac.jp/med/omori/kensa/column/column20161109.html,花粉症 尿の色,11,0.375687,2
14733,http://www.higuchi-toyoigaku-clinic.com/experience/category/26-%E6%9D%B1%E6%B4%8B%E5%8C%BB%E5%AD%A6%E3%81%AE%E6%A6%82%E5%BF%B5-%E3%83%BC%E4%BD%93%E8%B3%AA%EF%BC%9B%E5%AF%92%E7%86%B1%E7%B7%A8%E3%83%BC/,花粉症 尿の色,41,0.43944708,25
14721,https://gooday.nikkei.co.jp/atcl/report/14/091100018/022500011/,花粉症 尿の色,41,0.6206024,25
14725,https://www.lab.toho-u.ac.jp/med/omori/kensa/column/column20170727.html,花粉症 尿の色,41,0.3481152,25
14729,https://www.adpkd.jp/yomoyama/vol08_02.html,花粉症 尿の色,41,0.5195981,25
14720,https://www.kanonji-mitoyo-med.or.jp/health/memo/260814-1.html,花粉症 尿の色,41,0.3304096,25
16474,http://www.funclur.com/entry/2018/03/10/090450,花粉症 じゃばらジャム,41,0.3927805,26
16482,https://saga-nouson.jp/blog/4040,花粉症 じゃばらジャム,41,0.40714282,26
16491,http://kyu-boshi.com/jyabara.html,花粉症 じゃばらジャム,41,0.40748778,26
16479,https://blog.goo.ne.jp/stopchina/e/a3b5c87c20670fb81c27543c13119b2b,花粉症 じゃばらジャム,41,0.55608237,26
85,https://juken.oricon.co.jp/rank_english/news/2086265/,花粉症 を英語で,18,0.6259991,66
8574,https://www.eigowithluke.com/2014/02/hay-fever/,花粉症 を英語で,18,0.2965469,66
96,https://talking-english.net/hay-fever/,花粉症 を英語で,18,0.2694417,66
9729,http://takenoko-ent.com/guide/index.html,花粉症 声枯れ,35,0.61659014,18
9725,http://www.takedahp.or.jp/uji/consultation/introduction/jibi.html,花粉症 声枯れ,35,0.43704745,18
9667,http://www.sgn.tokyo.med.or.jp/hanasi/index.php?no=20150303,花粉症 声枯れ,35,0.6586835,18
799,https://gakumado.mynavi.jp/freshers/articles/12801,花粉症 うざい,18,0.25717723,67
783,https://matome.naver.jp/odai/2142056613631865401,花粉症 うざい,18,0.6321962,67
793,http://www.tokyo-aff.or.jp/gaiyo/13kafunsukunai.html,花粉症 うざい,18,0.5791504,67
790,http://www.sugoren.com/report/1457169138029/,花粉症 うざい,18,0.57497257,67
2972,https://president.jp/articles/-/14447,花粉症 早期治療,18,0.6749487,68
2978,https://www.pref.fukushima.lg.jp/sec/21045a/kafunyobo.html,花粉症 早期治療,18,0.5261188,68
224,http://www.kafun-now.com/knowledge/03.xhtml,花粉症 早期治療,18,0.5020257,68
2061,http://www.morohosi-jibika.jp/jibika/kodomonokahunsho-website/,花粉症 早期治療,45,0.8567557,24
2960,https://www.healthcare.omron.co.jp/resource/column/life/91.html,花粉症 早期治療,45,0.48768073,24
