12260
0		12260
17456	#地震	1
83240	$500	1
83435	&	1
75626	'PalinkA	1
8241	((	5
7381	()	7
63550	(C)円谷プロ	1
53471	(ry	2
10035	(有)	3
29746	(有)エム・アール	1
3652	(株)	23
70571	(株)エムズ	1
84357	(株)トラスト	1
90261	(株)リクルート住まいカンパニー	1
82242	(株)中村組	1
44556	(株)共立メンテナンス	1
34120	(株)富士通総研	2
82243	(株)植木組	1
76177	(株)荏原製作所	1
69909	(社)	2
195	-1	491
42340	-104-	1
76347	-15℃	1
196	-2	393
41156	-20℃	1
29127	-2度	1
2381	-3	332
3430	-4	225
57890	-40℃	1
72982	-5℃	2
54080	-レクイエム-	1
67481	-死霊の大群-	1
88753	.NET	1
38925	.S	6
2696	.com	397
11783	.es	3
53046	.fr	1
3880	.jp	354
3881	.jpg	46
13587	.net	54
48835	.new	2
4001	.s	77
76245	/	1
5247	0%	22
37036	0.1%	6
79765	0.1m	1
79147	0.2%	1
40166	0.2mm	3
1344	0.3%	12
79183	0.3m	1
50232	0.3mm	1
1505	0.4%	7
51590	0.4mm	1
43566	0.5%	2
84805	0.5cm	1
32567	0.5kg	2
7918	0.5m	2
83613	0.5mm	1
52414	0.5ミリ	1
39418	0.5度	1
4409	0.6%	3
83607	0.6mm	1
66478	0.6度	1
7747	0.7%	3
79586	0.7倍	1
86398	0.8%	1
32568	0.8m	2
32181	0.8倍	2
68872	0.9cm	1
44874	0.9m	1
3406	00	362
44	000	844
7669	0000	8
8242	00000	4
26961	000000	2
86475	00000000	1
86476	000000000000	1
86477	0000000000000000	1
86478	00000000000000000000	1
86479	0000000000000000000000	1
86480	0000000000000000000000000	1
86481	0000000000000000000000001	1
86482	0000000000000000000000003	1
86483	0000000000000000000000004	1
86484	0000000000000000000000005	1
86485	0000000000000000000000040	1
86486	0000000000000000000000746	1
86487	0000000000000000016000200	1
86488	0000000000000000016000500	1
86489	0000000000000000032000101	1
86490	0000000000000000300100005	1
86491	0000000000004900740065006	1
86492	0000000000105000000000000	1
86452	0000000015	1
45630	0000000016	2
36021	0000000078	1
66573	00000001263004004000	1
46424	0000000243	1
86493	0000000360100000	1
37537	00000004634107	1
86453	0000000626	1
86494	00000008000000090000000	1
86454	0000000918	1
74903	0000000956	1
86495	0000001	1
74904	0000001160	1
86455	0000001175	1
74905	0000001237	1
86456	0000001283	1
74906	0000001530	1
74907	0000001655	1
17776	00000017	1
74908	0000001835	1
86496	000000190200007468656	1
74909	0000002257	1
8243	0000002456	1
74910	0000002609	1
74911	0000002918	1
8244	0000003044	1
8245	0000003181	1
45631	0000003225	1
74912	0000003334	1
74913	0000003476	1
74914	0000003616	1
74915	0000003757	1
8246	0000003798	1
8247	0000003931	1
74916	0000003986	1
8248	0000004053	1
8249	0000004186	1
45632	0000004257	1
40087	00000043	1
8250	0000004309	1
74917	0000004382	1
45633	0000004391	1
26962	00000044	1
8251	0000004429	1
8252	0000004567	1
45634	0000004701	1
8253	0000004708	1
8254	0000004831	1
74918	0000004846	1
8255	0000004857	1
8256	0000004968	1
86497	0000005	1
8257	0000005291	1
8258	0000005317	1
74919	0000005356	1
45635	0000005447	1
74920	0000005458	1
74921	0000005559	1
45636	0000005571	1
74922	0000005654	1
86457	0000005687	1
45637	0000005703	1
86458	0000005746	1
45638	0000005835	1
86459	0000005890	1
45639	0000005959	1
45640	0000005986	1
45641	0000006013	1
45642	0000006040	1
45643	0000006204	1
45644	0000006271	1
45645	0000006754	1
8259	0000007031	1
45646	0000007094	1
74923	0000007110	1
8260	0000007150	1
45647	0000007161	1
8261	0000007283	1
74924	0000007351	1
8262	0000007397	1
86498	0000007468656	1
74925	0000007546	1
74926	0000007687	1
45648	0000008552	1
45649	0000008673	1
8263	0000008878	1
8264	0000009011	1
8265	0000009148	1
45650	0000009651	1
45651	0000009775	1
45652	0000009909	1
45653	0000010041	1
45654	0000010190	1
45655	0000010332	1
8266	0000010651	1
86460	0000011063	1
86461	0000011308	1
45656	0000011816	1
45657	0000011936	1
8267	0000012030	1
45658	0000012070	1
74927	0000012338	1
74928	0000012577	1
74929	0000012819	1
74930	0000012872	1
8268	0000013410	1
8269	0000013541	1
8270	0000013670	1
45659	0000013770	1
74931	0000013896	1
45660	0000013912	1
74932	0000014137	1
74933	0000014365	1
8271	0000014962	1
45661	0000015668	1
45662	0000015790	1
45663	0000015912	1
45664	0000016034	1
45665	0000016160	1
45666	0000016301	1
45667	0000016328	1
45668	0000016355	1
45669	0000016382	1
45670	0000016519	1
8272	0000016547	1
8273	0000017620	1
8274	0000017689	1
8275	0000017883	1
45671	0000018243	1
45672	0000018365	1
45673	0000018487	1
45674	0000018609	1
45675	0000018731	1
45676	0000018881	1
45677	0000019003	1
45678	0000019072	1
74934	0000019472	1
28758	000002	1
45679	0000020787	1
45680	0000021870	1
45681	0000022063	1
45682	0000022132	1
45683	0000026046	1
45684	0000026250	1
84471	0000045	1
59047	0000045495	1
84472	0000045528	1
79752	000006	1
64015	0000062	1
8276	0000062047	1
8277	0000062240	1
8278	0000062469	1
8279	0000062538	1
86462	0000086175	1
92430	0000142357	1
86499	000016	1
86500	0000160000007468656	1
8280	0000196644	1
8281	0000196836	1
8282	0000196998	1
8283	0000197067	1
30063	00002	1
15161	000020	2
56401	000022	1
8284	0000230981	1
8285	0000231170	1
8286	0000231586	1
8287	0000231772	1
45685	0000289888	1
45686	0000290090	1
45687	0000290158	1
45688	0000290595	1
8288	0000349333	1
8289	0000349400	1
8290	0000359945	1
8291	0000360147	1
8292	0000360326	1
8293	0000360393	1
8294	0000360462	1
8295	0000367450	1
8296	0000367634	1
8297	0000367786	1
8298	0000367853	1
8299	0000372997	1
8300	0000373202	1
8301	0000373340	1
8302	0000373366	1
8303	0000373435	1
15814	000038504	1
8304	0000387916	1
8305	0000388112	1
8306	0000388473	1
8307	0000388499	1
8308	0000388998	1
8309	0000389065	1
8310	0000396251	1
8311	0000396456	1
8312	0000396735	1
8313	0000396761	1
8314	0000396830	1
63469	00004	1
8315	0000408352	1
8316	0000408555	1
8317	0000408855	1
8318	0000408881	1
8319	0000409300	1
8320	0000409369	1
45689	0000423639	1
45690	0000423834	1
45691	0000423904	1
45692	0000425539	1
8321	0000433670	1
8322	0000433873	1
8323	0000434225	1
8324	0000434251	1
8325	0000434730	1
8326	0000434797	1
8327	0000435424	1
8328	0000435627	1
8329	0000435776	1
8330	0000435802	1
8331	0000435869	1
8332	0000450514	1
8333	0000450715	1
8334	0000450898	1
8335	0000450924	1
8336	0000450950	1
8337	0000451617	1
8338	0000451643	1
8339	0000452591	1
8340	0000452617	1
8341	0000453116	1
8342	0000453185	1
80925	000045651174	1
8343	0000475557	1
8344	0000475750	1
8345	0000476122	1
8346	0000476148	1
8347	0000476663	1
8348	0000476689	1
8349	0000477017	1
89921	000050	1
8065	000052	2
30572	000058	1
45693	0000586883	1
45694	0000587077	1
45695	0000587147	1
45696	0000587455	1
45697	0000587705	1
45698	0000587909	1
45699	0000587977	1
45700	0000588245	1
45701	0000588438	1
45702	0000588508	1
45703	0000588881	1
45704	0000624985	1
45705	0000625012	1
45706	0000627172	1
45707	0000627375	1
45708	0000627443	1
45709	0000627633	1
45710	0000627660	1
45711	0000635836	1
45712	0000636042	1
45713	0000636110	1
45714	0000636250	1
45715	0000636277	1
45716	0000636304	1
45717	0000638459	1
45718	0000638667	1
45719	0000638736	1
45720	0000638898	1
45721	0000638925	1
45722	0000638952	1
45723	0000638979	1
45724	0000639006	1
45725	0000639033	1
45726	0000641907	1
45727	0000642122	1
45728	0000642192	1
45729	0000642488	1
45730	0000642515	1
45731	0000642930	1
45732	0000642957	1
45733	0000642984	1
45734	0000643759	1
45735	0000660456	1
45736	0000660652	1
45737	0000660722	1
45738	0000660956	1
45739	0000660983	1
45740	0000661380	1
45741	0000676691	1
45742	0000676905	1
45743	0000676975	1
45744	0000677272	1
45745	0000677299	1
45746	0000677712	1
45747	0000733665	1
45748	0000733871	1
45749	0000733941	1
45750	0000734278	1
45751	0000734305	1
